experiment,env,seed,horizon,model,one_step_rmse,rollout_rmse,max_energy_drift,final_energy_drift,divergence_rate
nonlinear_dynamics,nonlinear_chain_stabilization,4,100,SG-PolyHam+Symp,1.6866877757904024e-10,4.572618961021624e-09,0.00185446666118698,0.0009572238340960791,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,250,SG-PolyHam+Symp,1.6866877757904024e-10,1.1239395627920376e-08,0.0014493209384888672,0.0007289984504477553,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,500,SG-PolyHam+Symp,1.6866877757904024e-10,2.168537819032771e-08,0.001732810706288932,0.0010535420765275048,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,1,DirectGraphNext,0.055385608609476375,0.036214590533865186,0.0072925542733110705,0.0072925542733110705,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,10,DirectGraphNext,0.055385608609476375,0.21578430466449336,0.188315877861036,0.1837088845847558,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,25,DirectGraphNext,0.055385608609476375,0.3114350378499724,0.3357872630496042,0.07737632965902282,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,50,DirectGraphNext,0.055385608609476375,0.5762336677094467,0.3368151470535525,0.1343075781475573,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,100,DirectGraphNext,0.055385608609476375,0.9923039045716036,0.3474396731782001,0.07421607992736429,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,250,DirectGraphNext,0.055385608609476375,1.3527751859282675,0.391722775723596,0.15550798390755663,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,500,DirectGraphNext,0.055385608609476375,1.3355887794895442,0.3981666821887489,0.14306528046843017,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,1,GraphEuler,0.05538560867431788,0.03621459052323731,0.007292552502246953,0.007292552502246953,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,10,GraphEuler,0.05538560867431788,0.21578430445226968,0.18831590387319597,0.18370891377449658,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,25,GraphEuler,0.05538560867431788,0.3114350596511477,0.33578734648771125,0.07737643922988462,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,50,GraphEuler,0.05538560867431788,0.5762336970688401,0.3368152670638564,0.1343076754329382,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,100,GraphEuler,0.05538560867431788,0.9923039408485068,0.34743982590383676,0.07421614759073886,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,250,GraphEuler,0.05538560867431788,1.3527754832493664,0.39172290893739414,0.1555094935027337,0.0
nonlinear_dynamics,nonlinear_chain_stabilization,4,500,GraphEuler,0.05538560867431788,1.3355894147785718,0.3981667281841676,0.14306519885460642,0.0
nonlinear_dynamics,nonlinear_chain_target,4,1,SG-PolyHam+Symp,2.214650561515669e-10,1.432496025453095e-10,5.34934880651985e-05,5.34934880651985e-05,0.0
nonlinear_dynamics,nonlinear_chain_target,4,10,SG-PolyHam+Symp,2.214650561515669e-10,1.0922116641358709e-09,0.0014250708927225117,0.0014136500850733989,0.0
nonlinear_dynamics,nonlinear_chain_target,4,25,SG-PolyHam+Symp,2.214650561515669e-10,2.171377456112232e-09,0.0015441645280448383,0.0011707142411376563,0.0
nonlinear_dynamics,nonlinear_chain_target,4,50,SG-PolyHam+Symp,2.214650561515669e-10,3.458580184719691e-09,0.001462118999086547,0.0010430663962245838,0.0
nonlinear_dynamics,nonlinear_chain_target,4,100,SG-PolyHam+Symp,2.214650561515669e-10,6.2419723416979456e-09,0.0015240691495384472,0.0009371937127878556,0.0
nonlinear_dynamics,nonlinear_chain_target,4,250,SG-PolyHam+Symp,2.214650561515669e-10,1.4729544500380889e-08,0.0013772823145510322,0.0008324653037865046,0.0
nonlinear_dynamics,nonlinear_chain_target,4,500,SG-PolyHam+Symp,2.214650561515669e-10,2.8343215065026614e-08,0.001480938005758651,0.0008939567286075853,0.0
nonlinear_dynamics,nonlinear_chain_target,4,1,DirectGraphNext,0.01914705896777357,0.012523999562254437,0.0026797194557443833,0.0026797194557443833,0.0
nonlinear_dynamics,nonlinear_chain_target,4,10,DirectGraphNext,0.01914705896777357,0.08116618402953361,0.10671147733632634,0.10370172701621572,0.0
nonlinear_dynamics,nonlinear_chain_target,4,25,DirectGraphNext,0.01914705896777357,0.10583384525987664,0.2401648319439452,0.0947433742692504,0.0
nonlinear_dynamics,nonlinear_chain_target,4,50,DirectGraphNext,0.01914705896777357,0.2084895385986573,0.24296927162164325,0.12119481960704265,0.0
nonlinear_dynamics,nonlinear_chain_target,4,100,DirectGraphNext,0.01914705896777357,0.3995633567148856,0.2539943958294045,0.0955758821723011,0.0
nonlinear_dynamics,nonlinear_chain_target,4,250,DirectGraphNext,0.01914705896777357,0.7245844384202668,0.2837925341745015,0.07052701900517926,0.0
nonlinear_dynamics,nonlinear_chain_target,4,500,DirectGraphNext,0.01914705896777357,0.7805313765643301,0.29587860185542864,0.1606744163281925,0.0
nonlinear_dynamics,nonlinear_chain_target,4,1,GraphEuler,0.019147059153052245,0.01252399952847315,0.002679717067229985,0.002679717067229985,0.0
nonlinear_dynamics,nonlinear_chain_target,4,10,GraphEuler,0.019147059153052245,0.08116618547694045,0.1067116024050128,0.1037018374898977,0.0
nonlinear_dynamics,nonlinear_chain_target,4,25,GraphEuler,0.019147059153052245,0.10583395261071445,0.2401653200589202,0.09474429763901927,0.0
nonlinear_dynamics,nonlinear_chain_target,4,50,GraphEuler,0.019147059153052245,0.20848965206170722,0.2429697241065726,0.12119649897010974,0.0
nonlinear_dynamics,nonlinear_chain_target,4,100,GraphEuler,0.019147059153052245,0.39956347879684967,0.25399508054103803,0.09557748735924376,0.0
nonlinear_dynamics,nonlinear_chain_target,4,250,GraphEuler,0.019147059153052245,0.7245850002801898,0.2837923038998271,0.07053091769978974,0.0
nonlinear_dynamics,nonlinear_chain_target,4,500,GraphEuler,0.019147059153052245,0.7805336568127901,0.29587675858029233,0.16066889733839831,0.0
