experiment,env,seed,budget,model,one_step_rmse,return_mean,return_se,terminal_error_mean,terminal_error_se,exploitation_gap_mean,imagined_energy_drift_mean,divergence_rate
nonlinear_matched_planner,nonlinear_chain_target,2,256,SG-PolyHam+Symp,4.200310616576926e-10,-9.588481182351106,3.304250348864194,0.03763497972124105,0.030007771940723644,-1.675582635603708e-09,0.2761255690462888,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,256,DirectGraphNext,0.019313588255001592,-9.492493627379003,3.19540862274261,0.03557654513207689,0.02683085994198242,-0.03044850590056895,0.3022485067252446,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,256,GraphEuler,0.01931358783822507,-9.492493627379003,3.19540862274261,0.03557654513207689,0.02683085994198242,-0.030448824657454427,0.3022487651638222,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,512,SG-PolyHam+Symp,2.1802950328337238e-10,-9.381941159311449,1.0912237625362382,0.007533281418683736,0.004173098977590606,-1.9922012188070917e-09,0.2988543948626447,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,512,DirectGraphNext,0.01931128552985272,-9.412355249446307,1.0931699157748185,0.00998324715194388,0.004579596050113089,0.018461619520112233,0.5609770214022193,0.0
nonlinear_matched_planner,nonlinear_chain_target,2,512,GraphEuler,0.019311285398264346,-9.412355249446307,1.0931699157748185,0.00998324715194388,0.004579596050113089,0.018461422776712144,0.5609775893584067,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,16,SG-PolyHam+Symp,7.261243714116534e-09,-63.131723496849,18.671959845874294,0.7170716296335294,0.3531172322623366,-5.131944043057501e-07,2.631547583555331,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,16,DirectGraphNext,0.06402656707705431,-64.08037715989641,18.490639750905874,0.7900200073347848,0.3659816683490529,2.663011679056001,2.923843433953643,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,16,GraphEuler,0.0640265524037307,-64.08037715989641,18.490639750905874,0.7900200073347848,0.3659816683490529,2.6630011666832645,2.923835594121788,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,32,SG-PolyHam+Symp,3.5235322540259336e-09,-41.111987114058,9.005681233247772,0.30247076450158183,0.10060280410735925,-6.000332556747405e-08,2.507417798334911,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,32,DirectGraphNext,0.06334867843523609,-42.985153880301084,9.12620466730978,0.3852786247803837,0.11533499779816256,-1.1519948694804059,1.5950926058512434,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,32,GraphEuler,0.06334867576162864,-42.985153880301084,9.12620466730978,0.3852786247803837,0.11533499779816256,-1.1520014527756708,1.5950872862242418,0.0
